source_system,source_file,source_sheet,source_row_number,account_key,long_name,retailer,name,address,city,state,zip,category,suppliers,is_active
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,183,acct_ba5555dbd0a628bb,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Aurora South Grain,"315 8th Street, Aurora, NE, USA",Aurora,NE,68818,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,184,acct_48d9f0e5b39e6ef9,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Aurora Tire Center,"1313 L Street, Aurora, NE",Aurora,NE,68818,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,185,acct_ca10bc97964ee41b,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Aurora West A Stop,"2530 Harvest Drive, Aurora, NE",Aurora,NE,68818,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,186,acct_a5bff34e9befb841,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Aurora West Dry Shed,"1414 Mankin St, Aurora, NE",Aurora,NE,68818,Distribution,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,187,acct_b6238c8e34a8b7bb,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Aurora West Warehouse,"2525 Harvest Drive, Aurora, NE",Aurora,NE,68818,Distribution,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,188,acct_8d719ef3066e8352,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Bertrand,"10064 741 Rd, Bertrand, NE",Bertrand,NE,68927,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,189,acct_35d39e6049c4782d,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Buffalo Air,"5735 Airport Road, Kearney, Buffalo, NE",Buffalo,NE,68845,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,190,acct_2a570ae8f35cc723,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Byron,"308 North Railroad Street, Byron, NE",Byron,NE,68325,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,191,acct_a7ddbe8b4708931d,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Carleton,"5697 3rd Street, Carleton, NE",Carleton,NE,68326,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,192,acct_7eb6546d87354fd5,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Central City A-Stop,"601 16th Street, Central City, NE",Central City,NE,68826,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,193,acct_0d6f87ae78e7a988,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Central City Grain,"610 C Ave, Central City, NE",Central City,NE,68826,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,194,acct_a75b16741459dc65,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Chapman,"205 Highway 30, Chapman, NE",Chapman,NE,68827,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,195,acct_e9f3950563f28ebd,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Clarks,"2341 23rd Road, Clarks, NE",Clarks,NE,68628,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,196,acct_0f182a121a5992bf,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Clay Center,"401 W Fairfield St, Clay Center, NE",Clay Center,NE,68933,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,197,acct_1b4a895c100d5910,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Dannebrog,"303 Depot Street East, Dannebrog, NE",Dannebrog,NE,68831,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,198,acct_01f2b0b41b8723f9,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Dannebrog Service Center,"223 South Mill Street Dannebrog, NE",Dannebrog,NE,68831,"Agronomy, C-Store/Service/Energy",Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,199,acct_cd2bdcf1886bfc0a,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,David City,"1295 37th Road, David City, NE",David City,NE,68632,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,200,acct_de1e8570e9514441,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Doniphan,"2026 West Binfield Road, Doniphan, NE",Doniphan,NE,68832,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,201,acct_b2eb9bd51e1f3e68,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Elwood Service Center,"315 Ripley Street, Elwood, NE",Elwood,NE,68937,"Agronomy, C-Store/Service/Energy",Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,202,acct_966af205d634f88e,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Fairbury,"2222 L St, Fairbury, NE",Fairbury,NE,68352,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,203,acct_ee511898056f0eb3,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Franklin,"901 20th Avenue Street, Franklin, NE",Franklin,NE,68939,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,204,acct_c6693fcba078f143,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Geneva,"703 G Street, Geneva, NE",Geneva,NE,68361,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,205,acct_941164c9cb702599,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Gibbon,"44740 West Hwy 30, Gibbon, NE",Gibbon,NE,68840,"Agronomy, C-Store/Service/Energy",Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,206,acct_86a32a4f7f73d9d3,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Gibbon Fuel,"7280 Gibbon Road, Gibbon, NE",Gibbon,NE,68840,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,207,acct_040e6465a26f4643,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Grand Island Agronomy,"4155 East Highway 30, Grand Island, NE",Grand Island,NE,68801,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,208,acct_6ce8a4aff86d8b03,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Grand Island A-Stop,"4155 East 30, Grand Island, NE",Grand Island,NE,68801,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,209,acct_165dbab401d07a85,"Aurora Coop - NE, IA, KS, CO, TX",Aurora Coop,Grand Island Feedmill,"2819 W Old Hwy 30, Grand Island, NE",Grand Island,NE,68801,Grain/Feed,Winfield,True
